paper_eligible,exclude_reason,auto_taxonomy_label,failed_dims,failed_dim_count,audit_status,score_6d,pass,pass_threshold,dim_task_completion,dim_data_retrieval_accuracy,dim_agent_sequence_correct,dim_clarity_and_justification,dim_generalized_result_verification,dim_hallucinations,run_name,cohort_id,experiment_cell,orchestration_mode,mcp_mode,model_id,judge_model,scenario_id,scenario_file,trial_index,trajectory_file,wandb_run_url,suggestions,scored_at,schema_version
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-006,data/scenarios/tsfm_02_hotspot_temp_anomaly.json,1,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_tsfm_02_hotspot_temp_anomaly_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Implement a fallback or alternative data source when no readings are available for the specified transformer and sensor.,2026-05-03T12:01:11.712490+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,hallucinations,generalized_result_verification",5,auto_only,0.3333,False,0.6,False,False,False,True,False,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-006,data/scenarios/tsfm_02_hotspot_temp_anomaly.json,2,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_tsfm_02_hotspot_temp_anomaly_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Check data availability for transformer T-019 and sensor winding_temp_c,2026-05-03T12:01:12.920697+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-006,data/scenarios/tsfm_02_hotspot_temp_anomaly.json,3,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_tsfm_02_hotspot_temp_anomaly_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Check data availability before proceeding with anomaly detection,2026-05-03T12:01:14.034325+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-006,data/scenarios/tsfm_02_hotspot_temp_anomaly.json,4,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_tsfm_02_hotspot_temp_anomaly_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"Check if the transformer ID and sensor ID are correct, and if there are any readings available for the specified time period.",2026-05-03T12:01:15.049952+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-006,data/scenarios/tsfm_02_hotspot_temp_anomaly.json,5,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_tsfm_02_hotspot_temp_anomaly_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Check data availability before proceeding with anomaly detection,2026-05-03T12:01:16.315317+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,1,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_01_end_to_end_fault_response_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"The agent should follow a logical sequence of operations, starting with retrieving relevant IoT evidence, then mapping to a likely fault mode, providing a risk or forecast statement, and concluding with a concrete work-order recommendation. The agent should also ensure that all retrieved data is accurate and relevant to the task.",2026-05-03T12:00:57.843285+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,2,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_01_end_to_end_fault_response_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"The agent failed to follow a logical sequence of operations and made multiple incorrect tool calls, leading to ungrounded outputs.",2026-05-03T12:00:59.460305+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,False,True,False,True,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,3,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_01_end_to_end_fault_response_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"The agent should follow a more structured workflow that includes summarizing IoT evidence, mapping to likely fault mode, providing a risk statement, and then issuing a work order recommendation. Some tool calls seem misaligned with the task requirements.",2026-05-03T12:01:00.993508+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,4,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_01_end_to_end_fault_response_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"The agent did not provide any response or trajectory, indicating a failure to engage with the task. Providing a basic response or indicating the steps it would take to solve the task would be a minimal improvement.",2026-05-03T12:01:02.630682+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,5,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_01_end_to_end_fault_response_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"The agent should follow a structured workflow: retrieve relevant IoT data, analyze it, infer fault mode, estimate risk, and then create a work order. Current trajectory shows disconnected tool calls without clear reasoning or data analysis.",2026-05-03T12:01:04.132102+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-010,data/scenarios/multi_02_dga_to_workorder_pipeline.json,1,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_02_dga_to_workorder_pipeline_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should have used available tools to gather required data before making a decision.,2026-05-03T12:01:05.790438+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-010,data/scenarios/multi_02_dga_to_workorder_pipeline.json,2,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_02_dga_to_workorder_pipeline_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should have handled the error when retrieving the thermal anomaly trend data and provided a more robust decision-making process.,2026-05-03T12:01:07.060979+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct",3,auto_only,0.3333,False,0.6,False,False,False,True,True,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-010,data/scenarios/multi_02_dga_to_workorder_pipeline.json,3,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_02_dga_to_workorder_pipeline_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Ensure data retrieval is successful before making decisions and verify tool outputs.,2026-05-03T12:01:08.347434+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-010,data/scenarios/multi_02_dga_to_workorder_pipeline.json,4,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_multi_02_dga_to_workorder_pipeline_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should have handled the missing sensor data more robustly and not made assumptions about the transformer's winding temperature.,2026-05-03T12:01:09.299108+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-012,data/scenarios/iot_04_load_current_overload_check.json,1,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_iot_04_load_current_overload_check_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should have reported the peak value and timestamp even if no anomalies were detected.,2026-05-03T12:00:51.799703+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct",3,auto_only,0.3333,False,0.6,False,False,False,True,True,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-012,data/scenarios/iot_04_load_current_overload_check.json,2,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_iot_04_load_current_overload_check_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should first retrieve the relevant data before attempting anomaly detection and ensure the retrieved data is not empty.,2026-05-03T12:00:53.175789+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-012,data/scenarios/iot_04_load_current_overload_check.json,3,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_iot_04_load_current_overload_check_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should first check if data retrieval was successful before proceeding with anomaly detection.,2026-05-03T12:00:54.427818+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,hallucinations,generalized_result_verification",5,auto_only,0.3333,False,0.6,False,False,False,True,False,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-012,data/scenarios/iot_04_load_current_overload_check.json,4,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_iot_04_load_current_overload_check_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Check data availability before proceeding with analysis,2026-05-03T12:00:55.433562+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-012,data/scenarios/iot_04_load_current_overload_check.json,5,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_iot_04_load_current_overload_check_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Use correct date range for data retrieval and ensure retrieved data is used for analysis,2026-05-03T12:00:56.576715+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,False,True,False,True,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-014,data/scenarios/fmsr_04_dga_full_diagnostic_chain.json,2,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_fmsr_04_dga_full_diagnostic_chain_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,Improve DGA diagnosis interpretation and matching to failure modes,2026-05-03T12:00:46.366930+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-014,data/scenarios/fmsr_04_dga_full_diagnostic_chain.json,3,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_fmsr_04_dga_full_diagnostic_chain_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should have used the DGA analysis results to determine the fault mode instead of directly assuming Arc Discharge. The prioritized sensor list should be based on the correlation with the identified failure mechanism.,2026-05-03T12:00:47.551839+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-014,data/scenarios/fmsr_04_dga_full_diagnostic_chain.json,4,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_fmsr_04_dga_full_diagnostic_chain_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should correctly match the DGA diagnosis to the failure mechanism and provide clear justification for sensor prioritization.,2026-05-03T12:00:49.170978+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,hallucinations",4,auto_only,0.5,False,0.6,False,False,False,True,True,False,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-018,data/scenarios/wo_04_fault_record_downtime_update.json,1,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_wo_04_fault_record_downtime_update_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should retrieve the correct fault record for T-006 instead of T-001 and use the correct fault ID.,2026-05-03T12:01:17.195886+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct",3,auto_only,0.3333,False,0.6,False,False,False,True,True,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-018,data/scenarios/wo_04_fault_record_downtime_update.json,2,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_wo_04_fault_record_downtime_update_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent should correctly retrieve the fault record for T-006 and ensure all actions are based on accurate data.,2026-05-03T12:01:18.476282+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct",3,auto_only,0.3333,False,0.6,False,False,False,True,True,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-018,data/scenarios/wo_04_fault_record_downtime_update.json,3,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_wo_04_fault_record_downtime_update_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"The agent should retrieve the fault record for T-006 instead of T-001, and use the correct fault ID. The issue description in create_work_order should be based on the retrieved fault record.",2026-05-03T12:01:19.839198+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct",3,auto_only,0.3333,False,0.6,False,False,False,True,True,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-018,data/scenarios/wo_04_fault_record_downtime_update.json,4,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_wo_04_fault_record_downtime_update_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,The agent retrieved fault record F001 for T-001 instead of T-006. Ensure correct asset ID is used.,2026-05-03T12:01:21.292706+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,False,False,False,True,True,final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized,final6_legacy_a100_matrix,D,agent_as_tool,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-018,data/scenarios/wo_04_fault_record_downtime_update.json,5,benchmarks/cell_D/raw/final5x6_extra_a100_20260503T115304Z_D_final5x6_aat_mcp_model_optimized/2026-05-03_D_llama-3-1-8b-instruct-int8_agent_as_tool_optimized_wo_04_fault_record_downtime_update_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/v8gn1crm,"The agent should have retrieved the fault record for T-006 instead of T-001, and used the correct fault ID.",2026-05-03T12:01:22.744999+00:00,v1
false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,final5x6_extra_a100_20260503T115304Z_ZSD_final5x6_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,final6_legacy_a100_matrix,ZSD,verified_pe,optimized,openai/Llama-3.1-8B-Instruct-int8,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-006,data/scenarios/tsfm_02_hotspot_temp_anomaly.json,2,benchmarks/cell_ZSD/raw/final5x6_extra_a100_20260503T115304Z_ZSD_final5x6_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized/2026-05-03_ZSD_llama-3-1-8b-instruct-int8_verified_pe_optimized_tsfm_02_hotspot_temp_anomaly_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/00n4cu3g,Improve error handling for z-score threshold input and ensure correct sensor ID is used for winding temperature,2026-05-03T12:16:59.214516+00:00,v1
